,BEL,DEU,DNK,GBR,NOR
2019-01-18 07:00:00,73.08,69.6025,71.91,63.15,70.75
2019-01-18 08:00:00,76.86,75.0025,75.02,69.6,75.02
2019-01-18 09:00:00,74.78,75.4,74.07,67.85,74.07
2019-01-18 10:00:00,73.0,72.4975,70.51,67.85,70.51
2019-01-18 11:00:00,72.32,70.9275,69.02,65.0,69.02
2019-01-18 12:00:00,69.43,67.685,67.29,63.15,67.29
2019-01-18 13:00:00,67.83,66.9125,63.18,62.12,63.18
2019-01-18 14:00:00,67.44,67.945,60.38,61.07,60.38
2019-01-18 15:00:00,68.14,70.2925,59.38,61.7,59.38
2019-01-18 16:00:00,69.0,74.3125,66.79,62.48,66.79
2019-01-18 17:00:00,75.04,81.3,73.24,67.95,73.24
2019-01-18 18:00:00,76.13,80.39,73.7,72.0,73.7
2019-01-18 19:00:00,72.46,73.2225,60.48,67.39,60.48
2019-01-18 20:00:00,61.83,68.01,57.96,65.28,57.96
2019-01-18 21:00:00,58.19,61.1375,56.33,58.59,56.33
2019-01-18 22:00:00,56.7,58.63,55.34,59.03,55.34
2019-01-18 23:00:00,53.16,53.23,53.16,57.1,53.16
2019-01-19 00:00:00,59.36,53.7,52.47,58.17,53.76
2019-01-19 01:00:00,58.22,51.73,53.18,55.69,53.18
2019-01-19 02:00:00,55.28,52.1775,54.73,53.97,53.41
2019-01-19 03:00:00,55.88,51.1,51.15,53.38,52.46
2019-01-19 04:00:00,54.22,52.255,52.25,51.4,52.25
2019-01-19 05:00:00,54.31,50.9,51.99,51.04,51.99
2019-01-19 06:00:00,54.39,53.58,51.72,52.27,51.72
2019-01-19 07:00:00,57.81,55.7625,50.56,56.66,52.75
2019-01-19 08:00:00,61.52,58.7025,55.71,57.93,54.65
2019-01-19 09:00:00,63.76,61.9425,56.62,61.96,56.62
2019-01-19 10:00:00,62.49,62.0025,60.07,61.77,58.94
2019-01-19 11:00:00,57.33,60.415,57.04,68.0,57.04
2019-01-19 12:00:00,55.26,58.49,55.26,74.0,55.26
2019-01-19 13:00:00,55.69,56.5025,54.38,75.0,54.38
2019-01-19 14:00:00,59.28,56.0,52.55,74.91,53.84
2019-01-19 15:00:00,59.16,57.1725,55.41,63.43,55.41
2019-01-19 16:00:00,62.93,60.505,60.78,59.5,59.49
2019-01-19 17:00:00,67.15,67.8275,63.96,76.81,63.96
2019-01-19 18:00:00,68.91,67.6,62.72,95.01,60.99
2019-01-19 19:00:00,64.79,61.7875,57.37,90.0,57.04
2019-01-19 20:00:00,62.04,58.5525,54.61,75.93,54.61
2019-01-19 21:00:00,59.84,53.565,52.32,68.0,53.6
2019-01-19 22:00:00,60.08,53.3375,52.03,61.3,52.8
2019-01-19 23:00:00,57.96,49.1575,50.75,60.5,52.3
2019-01-20 00:00:00,58.49,53.0425,51.0,64.0,52.52
2019-01-20 01:00:00,56.25,50.1675,49.73,61.32,52.31
2019-01-20 02:00:00,55.37,49.54,50.0,59.05,52.02
2019-01-20 03:00:00,52.11,48.99,50.11,56.92,50.99
2019-01-20 04:00:00,50.7,47.5,50.85,54.97,50.95
2019-01-20 05:00:00,50.76,47.01,51.11,52.64,51.11
2019-01-20 06:00:00,49.68,48.4775,50.99,50.58,50.99
2019-01-20 07:00:00,51.25,49.84,51.83,51.34,51.83
2019-01-20 08:00:00,52.89,54.29,52.14,49.34,52.14
2019-01-20 09:00:00,58.3,58.1025,53.68,56.99,53.68
2019-01-20 10:00:00,59.15,58.8725,54.48,60.06,54.48
2019-01-20 11:00:00,58.72,59.0975,54.7,59.93,54.7
2019-01-20 12:00:00,58.01,58.1875,54.17,60.9,54.17
2019-01-20 13:00:00,55.82,55.7125,53.71,65.0,53.71
2019-01-20 14:00:00,56.23,55.905,53.2,64.0,54.04
2019-01-20 15:00:00,55.39,56.69,55.39,59.16,55.39
2019-01-20 16:00:00,58.02,60.675,58.02,55.0,58.02
2019-01-20 17:00:00,66.68,67.45,65.93,72.9,65.08
2019-01-20 18:00:00,69.43,68.51,67.77,86.0,67.77
2019-01-20 19:00:00,69.95,66.43,63.62,76.8,63.62
2019-01-20 20:00:00,69.06,66.2825,59.82,72.92,59.82
2019-01-20 21:00:00,62.29,62.25,57.37,61.0,57.37
2019-01-20 22:00:00,63.07,61.4375,59.56,60.0,57.01
2019-01-20 23:00:00,59.13,57.5,52.07,58.43,54.62
2019-01-21 00:00:00,55.54,56.51,55.54,50.67,54.94
2019-01-21 01:00:00,53.02,52.4825,53.02,50.79,53.1
2019-01-21 02:00:00,52.1,53.52,52.1,55.99,52.1
2019-01-21 03:00:00,51.31,52.4525,51.31,50.52,51.83
2019-01-21 04:00:00,51.14,51.14,51.14,50.07,52.71
2019-01-21 05:00:00,53.23,54.7875,53.23,49.7,55.05
2019-01-21 06:00:00,67.16,69.3575,65.33,58.06,61.93
2019-01-21 07:00:00,79.62,85.0175,77.08,68.83,77.08
2019-01-21 08:00:00,88.06,96.7125,85.24,76.13,85.24
2019-01-21 09:00:00,86.01,94.1,83.26,77.92,83.26
2019-01-21 10:00:00,80.04,87.585,77.48,72.51,77.48
2019-01-21 11:00:00,78.54,80.9075,72.6,68.43,72.6
2019-01-21 12:00:00,74.79,75.3375,68.39,64.46,68.39
2019-01-21 13:00:00,71.56,75.9975,69.27,61.43,69.27
2019-01-21 14:00:00,72.03,74.995,69.73,58.9,69.73
2019-01-21 15:00:00,76.49,77.05,74.04,54.32,74.04
2019-01-21 16:00:00,81.08,79.0325,81.08,55.7,81.08
2019-01-21 17:00:00,88.35,89.9,88.35,64.46,88.35
2019-01-21 18:00:00,88.5,87.875,88.37,71.98,88.37
2019-01-21 19:00:00,81.42,82.4975,78.01,66.11,78.01
2019-01-21 20:00:00,77.21,75.27,68.8,67.23,68.8
2019-01-21 21:00:00,68.8,66.0,61.6,61.42,61.6
2019-01-21 22:00:00,54.43,63.2025,57.94,58.2,57.94
2019-01-21 23:00:00,53.07,57.0,54.93,49.7,54.93
2019-01-22 00:00:00,50.1,54.8,54.19,52.66,54.64
2019-01-22 01:00:00,56.76,53.3975,54.05,50.81,54.05
2019-01-22 02:00:00,56.68,51.5025,53.52,49.06,53.52
2019-01-22 03:00:00,52.72,50.9925,52.48,48.0,52.48
2019-01-22 04:00:00,52.1,51.9925,53.44,47.25,53.44
2019-01-22 05:00:00,54.64,54.0025,52.03,47.92,54.94
2019-01-22 06:00:00,63.57,64.265,62.33,55.02,59.42
2019-01-22 07:00:00,75.94,76.725,73.91,61.18,73.54
2019-01-22 08:00:00,83.58,78.0025,80.23,65.38,78.59
2019-01-22 09:00:00,80.1,73.855,76.6,64.5,76.6
2019-01-22 10:00:00,79.04,69.12,74.19,70.0,74.19
2019-01-22 11:00:00,80.3,65.0,70.06,66.49,70.06
2019-01-22 12:00:00,78.87,60.95,62.07,65.06,62.07
2019-01-22 13:00:00,82.58,60.1825,58.45,66.49,58.45
2019-01-22 14:00:00,90.16,61.435,59.69,67.86,59.69
2019-01-22 15:00:00,88.5,63.48,65.09,68.54,65.09
2019-01-22 16:00:00,87.91,64.72,70.21,70.0,70.21
2019-01-22 17:00:00,87.03,72.005,78.8,77.09,78.8
2019-01-22 18:00:00,96.68,70.38,71.32,83.0,71.32
2019-01-22 19:00:00,88.5,65.2,60.1,79.01,60.1
2019-01-22 20:00:00,79.93,60.3,56.94,72.5,56.94
2019-01-22 21:00:00,68.79,56.675,55.38,62.32,55.38
2019-01-22 22:00:00,68.83,53.5,54.81,60.33,54.81
2019-01-22 23:00:00,64.97,51.0575,53.3,56.0,53.3
2019-01-23 00:00:00,61.51,53.5,53.2,52.22,53.2
2019-01-23 01:00:00,58.04,52.5,52.62,50.51,52.62
2019-01-23 02:00:00,56.96,50.7475,52.14,50.05,52.14
2019-01-23 03:00:00,51.19,51.365,51.19,49.59,51.19
2019-01-23 04:00:00,51.02,51.3325,51.02,49.2,52.07
2019-01-23 05:00:00,55.34,52.565,55.05,49.71,54.87
2019-01-23 06:00:00,66.55,66.5175,60.06,56.1,59.19
2019-01-23 07:00:00,82.99,80.8,79.48,69.0,79.48
2019-01-23 08:00:00,92.15,88.23,88.38,78.63,88.38
2019-01-23 09:00:00,93.65,84.9975,84.1,80.48,84.1
2019-01-23 10:00:00,91.93,82.78,85.35,79.0,85.35
2019-01-23 11:00:00,92.0,80.4575,82.25,79.46,82.25
2019-01-23 12:00:00,84.96,77.97,76.5,73.01,76.5
2019-01-23 13:00:00,83.99,77.28,70.97,74.3,66.25
2019-01-23 14:00:00,85.59,77.5675,68.85,73.55,68.85
2019-01-23 15:00:00,86.87,78.9975,74.58,74.65,74.58
2019-01-23 16:00:00,84.96,82.1025,82.24,76.5,82.24
2019-01-23 17:00:00,90.01,88.475,87.75,81.05,87.13
2019-01-23 18:00:00,94.01,85.9975,85.03,85.38,85.03
2019-01-23 19:00:00,90.54,81.0,62.25,82.11,62.25
2019-01-23 20:00:00,78.56,71.05,58.06,82.3,58.06
2019-01-23 21:00:00,69.76,65.36,57.55,67.64,57.55
2019-01-23 22:00:00,70.11,62.5,56.83,61.92,56.83
2019-01-23 23:00:00,67.03,57.9925,54.96,58.7,54.96
2019-01-24 00:00:00,63.97,59.09,55.98,53.99,55.98
2019-01-24 01:00:00,60.68,57.725,55.8,53.5,55.8
2019-01-24 02:00:00,58.49,56.4975,55.57,52.09,55.57
2019-01-24 03:00:00,56.67,55.55,55.33,50.59,55.33
2019-01-24 04:00:00,56.95,55.9975,55.8,50.97,55.8
2019-01-24 05:00:00,61.53,59.5125,60.05,52.55,59.51
2019-01-24 06:00:00,74.2,74.2975,75.98,60.0,61.52
2019-01-24 07:00:00,99.07,92.8,96.7,77.0,95.9
2019-01-24 08:00:00,113.07,103.3,109.45,96.08,109.45
2019-01-24 09:00:00,111.23,103.6725,107.67,95.0,107.67
2019-01-24 10:00:00,108.25,99.4,98.06,96.88,98.06
2019-01-24 11:00:00,103.69,95.7525,100.37,92.8,100.37
2019-01-24 12:00:00,98.33,91.9225,95.18,88.0,95.18
2019-01-24 13:00:00,92.63,91.0475,89.67,82.9,89.67
2019-01-24 14:00:00,89.86,90.145,87.7,80.42,86.99
2019-01-24 15:00:00,90.45,92.5275,88.28,80.95,87.55
2019-01-24 16:00:00,95.01,94.5075,95.01,81.95,91.97
2019-01-24 17:00:00,106.82,105.3,106.82,95.6,103.4
2019-01-24 18:00:00,121.46,105.2,100.29,108.7,100.29
2019-01-24 19:00:00,102.06,103.1975,73.38,91.34,73.38
2019-01-24 20:00:00,89.34,83.79,60.35,79.96,60.35
2019-01-24 21:00:00,74.43,73.1475,59.75,66.61,59.75
2019-01-24 22:00:00,70.23,68.73,58.45,62.75,58.45
2019-01-24 23:00:00,66.71,63.8575,57.19,56.0,57.19
2019-01-25 00:00:00,64.63,61.0,57.29,60.03,57.32
2019-01-25 01:00:00,60.64,59.4975,56.47,54.58,56.47
2019-01-25 02:00:00,57.8,59.0025,55.95,51.82,55.95
2019-01-25 03:00:00,55.7,57.1975,55.44,49.49,55.44
2019-01-25 04:00:00,55.28,57.535,55.28,49.15,55.28
2019-01-25 05:00:00,58.98,59.7,58.98,49.94,57.61
2019-01-25 06:00:00,69.03,72.0025,69.39,54.42,61.58
2019-01-25 07:00:00,84.48,92.21,84.48,59.5,81.78
2019-01-25 08:00:00,97.0,99.71,93.9,65.0,93.9
2019-01-25 09:00:00,93.64,96.7525,90.65,77.98,90.65
2019-01-25 10:00:00,85.0,89.205,82.96,72.22,82.28
2019-01-25 11:00:00,78.0,82.7075,78.0,65.8,75.5
2019-01-25 12:00:00,71.81,77.5175,69.06,60.58,69.06
2019-01-25 13:00:00,69.87,73.0,65.12,58.95,65.12
2019-01-25 14:00:00,68.64,69.65,62.65,58.32,62.65
2019-01-25 15:00:00,65.58,70.495,62.22,55.71,62.22
2019-01-25 16:00:00,65.08,71.0025,63.0,55.29,63.0
2019-01-25 17:00:00,70.87,74.165,66.67,63.09,66.67
2019-01-25 18:00:00,71.82,75.085,65.6,64.13,61.48
2019-01-25 19:00:00,60.67,63.52,57.28,62.05,56.75
2019-01-25 20:00:00,49.8,53.035,50.78,62.09,55.43
2019-01-25 21:00:00,49.8,47.6675,54.36,58.5,54.36
2019-01-25 22:00:00,59.66,47.0025,53.59,56.05,53.59
2019-01-25 23:00:00,56.23,42.6,52.35,52.36,52.35
2019-01-26 00:00:00,59.92,43.5,51.91,56.0,51.91
2019-01-26 01:00:00,63.03,41.2875,51.52,59.0,51.52
2019-01-26 02:00:00,57.05,40.2775,50.98,52.11,50.98
2019-01-26 03:00:00,47.2,38.4375,50.85,46.99,50.85
2019-01-26 04:00:00,43.42,37.9975,51.52,44.95,51.52
2019-01-26 05:00:00,41.61,39.2225,52.01,43.94,52.01
2019-01-26 06:00:00,45.95,39.55,52.44,43.95,52.44
2019-01-26 07:00:00,49.9,44.1225,53.35,47.46,53.35
2019-01-26 08:00:00,53.92,48.2625,53.99,46.55,53.99
2019-01-26 09:00:00,59.82,54.0,56.28,51.97,56.28
2019-01-26 10:00:00,59.67,56.9975,58.62,58.94,58.62
2019-01-26 11:00:00,60.66,59.8225,59.18,58.01,59.18
2019-01-26 12:00:00,58.53,59.43,56.72,55.73,56.72
2019-01-26 13:00:00,57.44,56.865,57.44,53.6,56.16
2019-01-26 14:00:00,53.32,55.2475,53.32,51.24,54.61
2019-01-26 15:00:00,52.8,52.7475,54.1,47.95,54.1
2019-01-26 16:00:00,52.44,53.44,54.17,48.0,54.17
2019-01-26 17:00:00,55.95,61.0025,55.95,59.0,55.95
2019-01-26 18:00:00,57.92,61.1,57.92,80.32,56.06
2019-01-26 19:00:00,52.92,53.9175,53.78,75.0,55.11
2019-01-26 20:00:00,47.5,49.9,52.53,64.95,53.06
2019-01-26 21:00:00,44.99,44.65,44.99,51.57,52.42
2019-01-26 22:00:00,44.62,44.9975,43.9,51.5,51.92
2019-01-26 23:00:00,40.74,38.9975,37.75,47.97,51.14
2019-01-27 00:00:00,43.7,34.905,45.48,55.0,51.48
2019-01-27 01:00:00,42.1,30.2825,40.46,51.0,51.02
2019-01-27 02:00:00,29.86,29.0,20.83,43.98,50.71
2019-01-27 03:00:00,26.43,23.39,20.06,34.91,50.66
2019-01-27 04:00:00,21.64,23.8925,16.78,29.92,50.76
2019-01-27 05:00:00,19.27,25.16,26.58,16.79,50.84
2019-01-27 06:00:00,21.48,24.0175,38.61,21.8,51.4
2019-01-27 07:00:00,29.66,26.58,45.1,31.36,51.46
2019-01-27 08:00:00,34.14,33.2575,45.68,29.32,51.45
2019-01-27 09:00:00,43.33,40.335,45.68,36.13,51.66
2019-01-27 10:00:00,48.29,43.4825,50.59,48.43,52.61
2019-01-27 11:00:00,50.11,46.0425,52.56,60.6,52.64
2019-01-27 12:00:00,46.97,47.2225,52.25,50.0,52.25
2019-01-27 13:00:00,43.24,45.6625,52.04,56.9,52.04
2019-01-27 14:00:00,41.31,44.9975,52.05,54.0,52.05
2019-01-27 15:00:00,40.5,43.0,52.17,45.0,52.17
2019-01-27 16:00:00,41.18,44.54,53.49,43.09,53.49
2019-01-27 17:00:00,47.22,50.4075,54.31,55.43,54.31
2019-01-27 18:00:00,52.64,57.2375,54.38,82.79,54.38
2019-01-27 19:00:00,63.58,54.245,54.26,80.08,54.26
2019-01-27 20:00:00,50.44,53.695,53.61,69.0,53.61
2019-01-27 21:00:00,47.78,48.825,52.8,58.0,52.8
2019-01-27 22:00:00,50.82,49.9925,52.5,48.1,52.5
2019-01-27 23:00:00,49.59,45.835,51.53,47.93,51.53
2019-01-28 00:00:00,49.77,39.97,51.02,45.43,51.02
2019-01-28 01:00:00,40.97,38.005,50.51,47.99,50.51
2019-01-28 02:00:00,40.42,36.8175,50.32,48.47,50.32
2019-01-28 03:00:00,37.8,37.1925,50.39,47.0,50.39
2019-01-28 04:00:00,38.09,38.955,50.97,46.52,50.97
2019-01-28 05:00:00,41.83,41.1025,53.57,46.59,53.57
2019-01-28 06:00:00,53.09,53.9925,53.09,52.23,55.14
2019-01-28 07:00:00,64.04,70.205,64.04,57.6,61.99
2019-01-28 08:00:00,65.13,70.9325,64.88,57.6,64.88
2019-01-28 09:00:00,66.51,71.7925,62.2,57.51,61.9
2019-01-28 10:00:00,63.96,69.095,58.38,60.66,57.85
2019-01-28 11:00:00,56.64,66.9925,55.92,63.65,56.75
2019-01-28 12:00:00,55.75,63.75,55.57,56.6,55.57
2019-01-28 13:00:00,52.42,62.875,55.45,60.0,55.45
2019-01-28 14:00:00,50.29,61.4975,55.25,57.67,55.25
2019-01-28 15:00:00,49.17,60.475,55.14,61.1,55.14
2019-01-28 16:00:00,51.74,60.25,55.18,50.2,55.41
2019-01-28 17:00:00,62.0,65.69,60.83,74.08,60.59
2019-01-28 18:00:00,78.97,67.5375,59.64,92.0,59.5
2019-01-28 19:00:00,72.55,61.005,55.49,86.0,55.63
2019-01-28 20:00:00,63.94,58.3325,55.17,76.79,55.17
2019-01-28 21:00:00,65.48,51.8875,54.79,63.6,54.79
2019-01-28 22:00:00,60.53,49.9525,53.68,56.89,53.68
2019-01-28 23:00:00,49.3,45.5775,52.36,50.54,52.36
2019-01-29 00:00:00,56.23,46.5,51.31,48.82,51.31
2019-01-29 01:00:00,49.43,45.705,50.69,49.41,50.69
2019-01-29 02:00:00,49.16,44.355,50.59,48.4,50.59
2019-01-29 03:00:00,46.5,44.435,51.0,47.44,51.0
2019-01-29 04:00:00,45.97,43.7575,51.56,47.4,51.56
2019-01-29 05:00:00,47.76,48.165,54.18,47.4,54.18
2019-01-29 06:00:00,56.31,55.0,56.58,50.51,56.58
2019-01-29 07:00:00,69.81,67.1,67.67,58.25,67.67
2019-01-29 08:00:00,73.21,70.7975,72.8,65.24,72.8
2019-01-29 09:00:00,73.74,68.8775,70.63,64.88,70.63
2019-01-29 10:00:00,73.21,67.0975,70.38,67.15,70.38
2019-01-29 11:00:00,73.3,66.5375,67.51,66.0,67.51
2019-01-29 12:00:00,70.52,63.0125,64.03,63.76,64.03
2019-01-29 13:00:00,70.11,59.165,63.84,62.0,63.84
2019-01-29 14:00:00,66.56,61.5,66.56,59.5,66.56
2019-01-29 15:00:00,66.0,64.0525,66.0,59.0,66.0
2019-01-29 16:00:00,69.33,67.9,69.33,61.97,69.33
2019-01-29 17:00:00,71.45,72.4975,71.45,71.0,71.45
2019-01-29 18:00:00,72.82,73.4075,72.82,76.28,72.82
2019-01-29 19:00:00,69.81,68.5225,68.14,71.36,68.14
2019-01-29 20:00:00,61.54,64.0,58.08,67.99,58.08
2019-01-29 21:00:00,58.31,58.7825,55.74,61.3,55.74
2019-01-29 22:00:00,63.59,55.5,53.83,54.0,53.83
2019-01-29 23:00:00,56.36,51.5025,52.64,50.71,52.64
2019-01-30 00:00:00,50.43,50.7875,51.46,47.31,51.46
2019-01-30 01:00:00,46.36,49.55,51.12,48.6,51.12
2019-01-30 02:00:00,45.1,47.905,50.69,47.96,50.69
2019-01-30 03:00:00,42.85,46.395,50.82,47.2,50.82
2019-01-30 04:00:00,42.74,47.0025,51.47,47.0,51.47
2019-01-30 05:00:00,46.34,47.985,53.74,47.0,53.97
2019-01-30 06:00:00,52.17,54.5,52.09,47.57,56.09
2019-01-30 07:00:00,64.99,65.285,64.99,57.84,60.76
2019-01-30 08:00:00,68.17,68.8725,68.17,60.67,68.17
2019-01-30 09:00:00,70.0,66.635,66.76,64.95,65.21
2019-01-30 10:00:00,74.16,62.7975,59.06,74.92,57.76
2019-01-30 11:00:00,78.4,58.995,53.03,70.2,55.88
2019-01-30 12:00:00,72.0,56.595,54.19,71.1,54.19
2019-01-30 13:00:00,72.35,53.94,53.94,72.0,53.94
2019-01-30 14:00:00,64.59,53.9475,53.83,66.86,53.83
2019-01-30 15:00:00,63.66,55.38,52.85,70.62,53.78
2019-01-30 16:00:00,65.57,57.8725,52.65,70.0,55.1
2019-01-30 17:00:00,67.43,63.37,60.49,89.0,57.11
2019-01-30 18:00:00,78.41,64.7175,57.02,120.0,56.74
2019-01-30 19:00:00,64.42,60.695,57.86,120.0,54.44
2019-01-30 20:00:00,67.19,52.175,50.02,100.0,53.72
2019-01-30 21:00:00,62.89,50.5275,53.36,76.1,53.36
2019-01-30 22:00:00,59.61,50.4975,51.99,59.0,51.99
2019-01-30 23:00:00,55.2,46.7975,46.86,52.13,50.86
2019-01-31 00:00:00,58.28,46.8725,47.17,52.2,51.0
2019-01-31 01:00:00,50.4,47.4925,45.47,52.49,50.55
2019-01-31 02:00:00,50.22,47.4925,45.43,53.46,50.47
2019-01-31 03:00:00,46.82,46.49,46.82,51.1,50.52
2019-01-31 04:00:00,45.08,47.495,45.08,49.99,50.92
2019-01-31 05:00:00,48.7,50.4725,48.7,48.54,53.75
2019-01-31 06:00:00,62.53,57.5125,57.36,56.0,54.69
2019-01-31 07:00:00,71.7,70.8525,59.96,64.02,56.15
2019-01-31 08:00:00,78.49,76.51,56.39,70.29,56.39
2019-01-31 09:00:00,79.69,73.6225,56.32,71.37,56.32
2019-01-31 10:00:00,78.25,72.3325,56.28,70.1,56.28
2019-01-31 11:00:00,71.7,69.6025,56.09,64.38,56.09
2019-01-31 12:00:00,66.81,66.965,56.08,60.08,56.08
2019-01-31 13:00:00,66.22,65.9,56.23,59.55,56.23
2019-01-31 14:00:00,66.16,66.0,56.09,59.25,56.09
2019-01-31 15:00:00,66.16,65.52,55.92,59.07,55.92
2019-01-31 16:00:00,65.35,67.865,56.46,58.35,56.46
2019-01-31 17:00:00,66.68,71.4975,57.31,59.96,57.31
2019-01-31 18:00:00,66.98,72.515,56.94,62.72,56.94
2019-01-31 19:00:00,65.4,66.9625,56.38,58.81,56.38
2019-01-31 20:00:00,59.9,58.6975,55.68,64.0,55.41
2019-01-31 21:00:00,52.84,52.5,54.01,56.0,54.28
2019-01-31 22:00:00,51.36,50.3825,52.62,55.0,52.62
2019-01-31 23:00:00,47.9,46.4925,51.46,47.3,51.46
2019-02-01 00:00:00,51.13,-5.8575,51.31,46.01,51.31
2019-02-01 01:00:00,45.47,-3.02,50.47,46.03,50.47
2019-02-01 02:00:00,43.1,19.53,50.03,46.06,50.03
2019-02-01 03:00:00,41.1,-6.0,50.1,45.44,50.1
2019-02-01 04:00:00,41.51,-8.5975,50.72,44.98,50.72
2019-02-01 05:00:00,45.76,-1.4825,52.56,44.96,52.56
2019-02-01 06:00:00,52.65,1.2025,53.98,47.37,53.98
2019-02-01 07:00:00,74.38,23.3725,55.29,60.03,55.29
2019-02-01 08:00:00,72.64,43.8075,56.66,62.0,56.66
2019-02-01 09:00:00,79.73,47.475,55.93,69.81,55.93
2019-02-01 10:00:00,80.68,45.065,55.51,71.24,55.51
2019-02-01 11:00:00,79.58,47.065,56.53,71.6,56.53
2019-02-01 12:00:00,76.05,49.0,56.05,68.42,56.05
2019-02-01 13:00:00,70.34,49.92,55.64,66.85,55.64
2019-02-01 14:00:00,65.24,52.77,55.66,58.7,55.66
2019-02-01 15:00:00,64.55,54.775,55.59,58.08,55.59
2019-02-01 16:00:00,63.91,59.44,56.02,57.5,56.02
2019-02-01 17:00:00,67.71,66.19,56.89,61.17,56.89
2019-02-01 18:00:00,70.26,70.0775,56.28,68.0,56.28
2019-02-01 19:00:00,69.88,68.0725,55.08,65.0,55.08
2019-02-01 20:00:00,62.99,62.235,54.18,61.0,54.18
2019-02-01 21:00:00,56.31,57.165,53.99,55.37,53.99
2019-02-01 22:00:00,54.01,57.2975,52.71,57.4,52.71
2019-02-01 23:00:00,50.92,50.65,50.92,47.08,50.92
2019-02-02 00:00:00,51.06,50.1025,50.04,52.09,50.04
2019-02-02 01:00:00,47.07,48.87,48.67,54.0,48.73
2019-02-02 02:00:00,45.7,47.475,48.1,51.91,48.64
2019-02-02 03:00:00,43.14,44.8375,48.05,48.1,48.58
2019-02-02 04:00:00,42.71,44.1725,48.5,45.34,48.59
2019-02-02 05:00:00,42.6,45.07,49.07,44.9,49.07
2019-02-02 06:00:00,43.47,45.5275,49.21,43.59,49.21
2019-02-02 07:00:00,47.68,47.9,47.68,45.6,49.68
2019-02-02 08:00:00,51.47,52.0,51.47,46.66,51.47
2019-02-02 09:00:00,55.79,55.1475,55.28,50.36,53.28
2019-02-02 10:00:00,59.5,56.375,54.1,58.66,54.1
2019-02-02 11:00:00,59.15,57.065,53.87,59.5,53.87
2019-02-02 12:00:00,56.08,55.6025,56.08,52.9,53.46
2019-02-02 13:00:00,50.33,54.19,50.33,51.1,52.14
2019-02-02 14:00:00,49.09,50.7125,50.15,49.0,50.97
2019-02-02 15:00:00,48.6,51.1025,50.01,47.98,51.05
2019-02-02 16:00:00,49.39,53.145,49.39,50.0,52.19
2019-02-02 17:00:00,56.86,56.5,56.86,57.0,54.06
2019-02-02 18:00:00,57.91,59.2025,56.03,78.9,54.98
2019-02-02 19:00:00,54.59,57.1525,54.59,78.69,53.28
2019-02-02 20:00:00,50.43,53.5025,50.43,63.7,51.66
2019-02-02 21:00:00,48.48,51.4,49.83,61.0,49.9
2019-02-02 22:00:00,48.49,50.4975,49.46,54.0,49.46
2019-02-02 23:00:00,46.06,48.7975,48.04,52.0,49.24
2019-02-03 00:00:00,47.9,42.3925,48.5,51.5,48.65
2019-02-03 01:00:00,41.29,40.905,47.55,56.23,48.44
2019-02-03 02:00:00,40.48,39.615,47.1,54.93,48.35
2019-02-03 03:00:00,39.0,38.01,46.74,48.92,48.27
2019-02-03 04:00:00,38.9,37.825,47.12,44.56,48.26
2019-02-03 05:00:00,38.47,38.3925,47.39,43.9,48.38
2019-02-03 06:00:00,39.88,38.815,47.93,43.9,48.62
2019-02-03 07:00:00,40.97,41.4925,48.34,43.9,48.55
2019-02-03 08:00:00,43.8,45.7575,48.89,44.0,48.89
2019-02-03 09:00:00,47.05,46.68,49.86,44.84,49.86
2019-02-03 10:00:00,49.33,46.6925,50.54,50.54,50.54
2019-02-03 11:00:00,51.11,44.415,51.11,52.41,51.11
2019-02-03 12:00:00,50.35,41.4675,50.73,51.5,50.73
2019-02-03 13:00:00,47.09,38.845,50.43,55.88,50.43
2019-02-03 14:00:00,45.14,38.4925,50.28,55.88,50.28
2019-02-03 15:00:00,44.4,37.8125,50.58,56.0,50.58
2019-02-03 16:00:00,45.79,39.8675,46.08,50.88,51.61
2019-02-03 17:00:00,51.94,42.0875,51.94,65.1,53.43
2019-02-03 18:00:00,59.54,44.0,59.54,84.5,55.32
2019-02-03 19:00:00,63.1,42.995,57.94,75.9,55.14
2019-02-03 20:00:00,63.1,37.4975,54.69,57.01,53.38
2019-02-03 21:00:00,58.01,31.52,51.94,53.17,51.94
2019-02-03 22:00:00,56.76,30.4975,51.04,48.46,51.04
2019-02-03 23:00:00,52.0,25.535,48.15,44.27,49.46
2019-02-04 00:00:00,48.11,32.9025,50.18,44.55,50.18
2019-02-04 01:00:00,42.91,29.4975,50.05,44.09,50.05
2019-02-04 02:00:00,41.8,26.6425,49.82,44.03,49.82
2019-02-04 03:00:00,39.21,25.9,50.0,37.45,50.0
2019-02-04 04:00:00,38.55,26.4925,50.56,34.83,50.56
2019-02-04 05:00:00,40.8,28.225,52.13,36.71,52.13
2019-02-04 06:00:00,49.61,31.87,49.05,44.51,53.65
2019-02-04 07:00:00,63.91,39.31,60.67,57.51,56.07
2019-02-04 08:00:00,58.57,44.6,58.93,50.0,56.54
2019-02-04 09:00:00,65.38,45.1175,55.47,55.97,54.35
2019-02-04 10:00:00,65.88,41.2525,49.66,56.4,53.17
2019-02-04 11:00:00,61.97,37.865,52.74,55.76,52.74
2019-02-04 12:00:00,58.29,35.3325,52.65,52.89,52.66
2019-02-04 13:00:00,56.46,32.9925,47.99,50.8,52.61
2019-02-04 14:00:00,55.68,31.0,42.28,48.87,52.56
2019-02-04 15:00:00,55.3,29.0675,43.37,49.76,52.57
